,Subject,RT,condition,Error,sens_comp,resp_comp
17979,8,234.06,exHULU,1,comp,comp
17980,8,228.95,exHULU,1,comp,comp
17981,8,158.25,exHULU,1,comp,comp
17982,8,216.28000000000003,exHULU,0,comp,comp
17983,8,273.2,exHULU,1,comp,comp
17984,8,269.05,exHULU,1,comp,comp
17985,8,291.29,exHULU,1,comp,comp
17986,8,318.5,exHULU,1,comp,comp
17987,8,326.18,exHULU,1,comp,comp
17988,8,284.77,exHULU,1,comp,comp
17989,8,455.37,exHCLC,1,incomp,comp
17990,8,357.29,exHCLC,1,incomp,comp
17991,8,321.15,exHCLC,1,incomp,comp
17992,8,304.19,exHCLC,1,incomp,comp
17993,8,280.64,exHCLC,0,incomp,comp
17994,8,328.86,exHCLC,1,incomp,comp
17995,8,409.13,exHCLC,1,incomp,comp
17996,8,311.97,exHCLC,1,incomp,comp
17997,8,414.08,exHCLC,1,incomp,comp
17998,8,469.67,exHCLC,1,incomp,comp
17999,8,412.42,exHCLC,1,incomp,comp
18000,8,276.45,exHCLC,1,incomp,comp
18001,8,378.76,exHCLC,1,incomp,comp
18002,8,287.93,exHCLC,1,incomp,comp
18003,8,381.46,exHCLC,1,incomp,comp
18004,8,338.63000000000005,exHCLC,1,incomp,comp
18005,8,462.79,exHCLC,1,incomp,comp
18006,8,466.04,exHCLC,1,incomp,comp
18007,8,335.88,exHCLC,1,incomp,comp
18008,8,348.47,exHCLC,1,incomp,comp
18009,8,330.8300000000001,exHCLC,1,incomp,comp
18010,8,382.26,exHCLC,1,incomp,comp
18011,8,321.48,exHCLC,1,incomp,comp
18012,8,315.81,exHCLC,1,incomp,comp
18013,8,283.36999999999995,exHCLC,1,incomp,comp
18014,8,247.57,exHCLC,1,incomp,comp
18015,8,404.07,exHCLC,1,incomp,comp
18016,8,275.86,exHCLC,1,incomp,comp
18017,8,349.01,exHCLC,1,incomp,comp
18018,8,347.72,exHCLC,1,incomp,comp
18019,8,272.28000000000003,exHCLC,1,incomp,comp
18020,8,1340.3,exHCLC,0,incomp,comp
18021,8,447.64,exHCLC,1,incomp,comp
18022,8,445.34,exHCLC,1,incomp,comp
18023,8,397.65,exHCLC,1,incomp,comp
18024,8,348.91,exHCLC,1,incomp,comp
18025,8,378.34,exHCLC,1,incomp,comp
18026,8,376.12,exHCLC,1,incomp,comp
18027,8,442.66000000000014,exHCLC,1,incomp,comp
18028,8,361.56,exHCLC,1,incomp,comp
18029,8,353.31,exHCLC,1,incomp,comp
18030,8,338.58,exHCLC,1,incomp,comp
18031,8,340.24,exHCLC,1,incomp,comp
18032,8,280.29,exHCLC,1,incomp,comp
18033,8,552.33,exHCLC,1,incomp,comp
18034,8,345.72,exHCLC,1,incomp,comp
18035,8,344.22,exHCLC,1,incomp,comp
18036,8,250.67,exHCLC,1,incomp,comp
18037,8,255.63,exHCLC,1,incomp,comp
18038,8,418.73,exHCLC,1,incomp,comp
18039,8,420.45,exHCLC,1,incomp,comp
18040,8,314.66,exHCLC,1,incomp,comp
18041,8,312.04,exHCLC,1,incomp,comp
18042,8,251.69000000000003,exHCLC,1,incomp,comp
18043,8,248.14,exHCLC,1,incomp,comp
18044,8,345.38,exHCLC,0,incomp,comp
18045,8,399.29,exHCLC,1,incomp,comp
18046,8,430.48,exHCLC,1,incomp,comp
18047,8,377.42,exHCLC,1,incomp,comp
18048,8,293.04,exHCLC,1,incomp,comp
18049,8,260.72,exHCLC,1,incomp,comp
18050,8,398.76,exHCLC,1,incomp,comp
18051,8,362.47,exHCLC,1,incomp,comp
18052,8,261.33,exHCLC,1,incomp,comp
18053,8,451.0,exHCLC,1,incomp,comp
18054,8,557.3100000000002,exHCLC,1,incomp,comp
18055,8,444.52,exHCLC,1,incomp,comp
18056,8,473.6,exHCLC,1,incomp,comp
18057,8,324.5,exHCLC,1,incomp,comp
18058,8,287.44000000000005,exHCLC,1,incomp,comp
18059,8,247.03000000000003,exHCLC,1,incomp,comp
18060,8,240.8,exHCLC,1,incomp,comp
18061,8,350.72,exHCLC,1,incomp,comp
18062,8,250.99,exHCLC,1,incomp,comp
18063,8,345.57,exHCLC,1,incomp,comp
18064,8,384.34,exHCLC,1,incomp,comp
18065,8,236.63,exHCLC,1,incomp,comp
18066,8,274.73,exHCLC,1,incomp,comp
18067,8,247.17,exHCLC,1,incomp,comp
18068,8,381.19000000000005,exHCLC,1,incomp,comp
18069,8,245.26,exHCLC,0,incomp,comp
18070,8,332.8,exHCLC,1,incomp,comp
18071,8,257.92,exHCLC,1,incomp,comp
18072,8,366.96,exHCLC,1,incomp,comp
18073,8,351.22,exHCLC,1,incomp,comp
18074,8,253.44,exHCLC,1,incomp,comp
18075,8,428.99,exHCLC,1,incomp,comp
18076,8,345.41,exHCLC,1,incomp,comp
18077,8,310.1,exHCLC,0,incomp,comp
18078,8,330.36,exHCLC,1,incomp,comp
18079,8,337.35,exHCLC,1,incomp,comp
18080,8,448.84,exHCLC,1,incomp,comp
18081,8,380.3,exHCLC,1,incomp,comp
18082,8,381.24,exHCLC,1,incomp,comp
18083,8,321.89,exHCLC,1,incomp,comp
18084,8,382.81,exHCLC,1,incomp,comp
18085,8,664.5300000000002,exHCLC,1,incomp,comp
18086,8,531.6800000000002,exHCLC,1,incomp,comp
18087,8,323.91,exHCLC,1,incomp,comp
18088,8,415.83,exHCLC,1,incomp,comp
18089,8,524.36,exHULC,1,incomp,comp
18090,8,316.17,exHULC,1,incomp,comp
18091,8,301.86,exHULC,0,incomp,comp
18092,8,537.22,exHULC,1,incomp,comp
18093,8,387.53,exHULC,1,incomp,comp
18094,8,438.66,exHULC,1,incomp,comp
18095,8,553.33,exHULC,1,incomp,comp
18096,8,354.25,exHULC,1,incomp,comp
18097,8,296.36999999999995,exHULC,1,incomp,comp
18098,8,261.02,exHULC,1,incomp,comp
18099,8,656.96,exHULC,1,incomp,comp
18100,8,722.54,exHULC,0,incomp,comp
18101,8,844.5200000000002,exHULC,1,incomp,comp
18102,8,772.37,exHULC,1,incomp,comp
18103,8,528.32,exHULC,1,incomp,comp
18104,8,424.22,exHULC,1,incomp,comp
18105,8,464.31000000000006,exHULC,1,incomp,comp
18106,8,499.4,exHULC,1,incomp,comp
18107,8,551.7800000000002,exHULC,1,incomp,comp
18108,8,485.23,exHULC,1,incomp,comp
18109,8,542.5,exHULC,1,incomp,comp
18110,8,422.81,exHULC,1,incomp,comp
18111,8,354.97,exHULC,0,incomp,comp
18112,8,729.42,exHULC,1,incomp,comp
18113,8,452.52,exHULC,1,incomp,comp
18114,8,480.19,exHULC,1,incomp,comp
18115,8,369.27,exHULC,1,incomp,comp
18116,8,385.2,exHULC,1,incomp,comp
18117,8,656.3,exHULC,1,incomp,comp
18118,8,468.72,exHULC,0,incomp,comp
18119,8,935.41,exHULC,1,incomp,comp
18120,8,449.82,exHULC,1,incomp,comp
18121,8,659.13,exHULC,1,incomp,comp
18122,8,662.15,exHULC,1,incomp,comp
18123,8,495.23,exHULC,1,incomp,comp
18124,8,422.4,exHULC,1,incomp,comp
18125,8,365.78,exHULC,1,incomp,comp
18126,8,516.44,exHULC,1,incomp,comp
18127,8,469.0100000000001,exHULC,1,incomp,comp
18128,8,329.2800000000001,exHULC,1,incomp,comp
18129,8,550.3,exHULC,0,incomp,comp
18130,8,386.11,exHULC,1,incomp,comp
18131,8,406.7,exHULC,1,incomp,comp
18132,8,480.97,exHULC,1,incomp,comp
18133,8,587.46,exHULC,1,incomp,comp
18134,8,388.0,exHULC,1,incomp,comp
18135,8,368.88000000000005,exHULC,1,incomp,comp
18136,8,436.5,exHULC,1,incomp,comp
18137,8,570.72,exHULC,1,incomp,comp
18138,8,563.13,exHULC,1,incomp,comp
18139,8,459.03,exHULC,1,incomp,comp
18140,8,437.09,exHULC,1,incomp,comp
18141,8,453.5,exHULC,1,incomp,comp
18142,8,344.58,exHULC,1,incomp,comp
18143,8,406.3,exHULC,1,incomp,comp
18144,8,406.75,exHULC,1,incomp,comp
18145,8,436.22,exHULC,1,incomp,comp
18146,8,333.14,exHULC,0,incomp,comp
18147,8,609.19,exHULC,1,incomp,comp
18148,8,521.81,exHULC,0,incomp,comp
18149,8,413.0100000000001,exHULC,1,incomp,comp
18150,8,385.33,exHULC,1,incomp,comp
18151,8,504.55000000000007,exHULC,1,incomp,comp
18152,8,633.63,exHULC,1,incomp,comp
18153,8,753.58,exHULC,1,incomp,comp
18154,8,343.85,exHULC,1,incomp,comp
18155,8,404.98,exHULC,1,incomp,comp
18156,8,309.12,exHULC,1,incomp,comp
18157,8,411.44,exHULC,1,incomp,comp
18158,8,488.98,exHULC,1,incomp,comp
18159,8,457.86000000000007,exHULC,0,incomp,comp
18160,8,392.8,exHULC,1,incomp,comp
18161,8,416.58,exHULC,1,incomp,comp
18162,8,654.9699999999998,exHULC,1,incomp,comp
18163,8,543.8199999999998,exHULC,1,incomp,comp
18164,8,400.19,exHULC,1,incomp,comp
18165,8,496.61000000000007,exHULC,1,incomp,comp
18166,8,472.0100000000001,exHULC,1,incomp,comp
18167,8,497.05,exHULC,1,incomp,comp
18168,8,368.37,exHULC,1,incomp,comp
18169,8,494.54,exHULC,1,incomp,comp
18170,8,554.0899999999998,exHULC,1,incomp,comp
18171,8,472.15,exHULC,1,incomp,comp
18172,8,337.42,exHULC,1,incomp,comp
18173,8,421.38000000000005,exHULC,1,incomp,comp
18174,8,576.8100000000002,exHULC,1,incomp,comp
18175,8,445.72,exHULC,1,incomp,comp
18176,8,387.48,exHULC,1,incomp,comp
18177,8,375.16,exHULC,1,incomp,comp
18178,8,486.35,exHULC,0,incomp,comp
18179,8,549.6,exHULC,1,incomp,comp
18180,8,419.17,exHULC,1,incomp,comp
18181,8,468.16,exHULC,1,incomp,comp
18182,8,510.59,exHULC,0,incomp,comp
18183,8,713.5899999999998,exHULC,1,incomp,comp
18184,8,541.55,exHULC,1,incomp,comp
18185,8,405.99,exHULC,0,incomp,comp
18186,8,467.78,exHULC,1,incomp,comp
18187,8,334.92,exHULC,1,incomp,comp
18188,8,632.66,exHULC,1,incomp,comp
18189,8,724.19,exHCLU,1,comp,comp
18190,8,404.32,exHCLU,1,comp,comp
18191,8,426.79,exHCLU,1,comp,comp
18192,8,351.75,exHCLU,1,comp,comp
18193,8,287.86,exHCLU,1,comp,comp
18194,8,433.08,exHCLU,1,comp,comp
18195,8,337.8400000000001,exHCLU,1,comp,comp
18196,8,305.79,exHCLU,1,comp,comp
18197,8,284.63,exHCLU,1,comp,comp
18198,8,303.32,exHCLU,1,comp,comp
18199,8,328.93,exHCLU,1,comp,comp
18200,8,266.39000000000004,exHCLU,1,comp,comp
18201,8,213.3,exHCLU,1,comp,comp
18202,8,255.63,exHCLU,1,comp,comp
18203,8,210.5,exHCLU,1,comp,comp
18204,8,408.39,exHCLU,1,comp,comp
18205,8,427.33,exHCLU,1,comp,comp
18206,8,357.19,exHCLU,1,comp,comp
18207,8,261.47,exHCLU,0,comp,comp
18208,8,542.4499999999998,exHCLU,1,comp,comp
18209,8,322.41,exHCLU,1,comp,comp
18210,8,325.65,exHCLU,1,comp,comp
18211,8,311.06999999999994,exHCLU,1,comp,comp
18212,8,258.71,exHCLU,1,comp,comp
18213,8,353.72,exHCLU,1,comp,comp
18214,8,220.17,exHCLU,1,comp,comp
18215,8,377.1,exHCLU,1,comp,comp
18216,8,324.52,exHCLU,1,comp,comp
18217,8,363.32,exHCLU,1,comp,comp
18218,8,277.58,exHCLU,1,comp,comp
18219,8,259.57,exHCLU,0,comp,comp
18220,8,299.16,exHCLU,1,comp,comp
18221,8,313.71,exHCLU,1,comp,comp
18222,8,339.26,exHCLU,1,comp,comp
18223,8,338.72,exHCLU,1,comp,comp
18224,8,309.19,exHCLU,0,comp,comp
18225,8,527.9699999999998,exHCLU,1,comp,comp
18226,8,445.48,exHCLU,1,comp,comp
18227,8,371.9,exHCLU,1,comp,comp
18228,8,334.98,exHCLU,1,comp,comp
18229,8,332.27,exHCLU,1,comp,comp
18230,8,323.96,exHCLU,1,comp,comp
18231,8,398.18,exHCLU,1,comp,comp
18232,8,396.33,exHCLU,1,comp,comp
18233,8,449.74,exHCLU,1,comp,comp
18234,8,266.53000000000003,exHCLU,1,comp,comp
18235,8,324.24,exHCLU,1,comp,comp
18236,8,283.41,exHCLU,1,comp,comp
18237,8,325.88,exHCLU,1,comp,comp
18238,8,320.93,exHCLU,1,comp,comp
18239,8,376.38,exHCLU,1,comp,comp
18240,8,298.45,exHCLU,1,comp,comp
18241,8,369.44,exHCLU,1,comp,comp
18242,8,373.34,exHCLU,1,comp,comp
18243,8,318.09,exHCLU,1,comp,comp
18244,8,266.78000000000003,exHCLU,1,comp,comp
18245,8,310.54,exHCLU,1,comp,comp
18246,8,271.11,exHCLU,1,comp,comp
18247,8,275.98,exHCLU,1,comp,comp
18248,8,210.9,exHCLU,1,comp,comp
18249,8,256.93,exHCLU,1,comp,comp
18250,8,237.03000000000003,exHCLU,1,comp,comp
18251,8,285.0900000000001,exHCLU,1,comp,comp
18252,8,286.94000000000005,exHCLU,1,comp,comp
18253,8,346.55,exHCLU,1,comp,comp
18254,8,297.26,exHCLU,1,comp,comp
18255,8,296.38000000000005,exHCLU,1,comp,comp
18256,8,321.89,exHCLU,1,comp,comp
18257,8,604.6600000000002,exHCLU,1,comp,comp
18258,8,308.35,exHCLU,1,comp,comp
18259,8,374.57,exHCLU,1,comp,comp
18260,8,299.84,exHCLU,1,comp,comp
18261,8,247.65,exHCLU,1,comp,comp
18262,8,237.11,exHCLU,1,comp,comp
18263,8,256.15,exHCLU,1,comp,comp
18264,8,299.46,exHCLU,1,comp,comp
18265,8,305.9600000000001,exHCLU,1,comp,comp
18266,8,287.5900000000001,exHCLU,1,comp,comp
18267,8,419.13999999999993,exHCLU,1,comp,comp
18268,8,329.77,exHCLU,1,comp,comp
18269,8,271.09,exHCLU,1,comp,comp
18270,8,283.91,exHCLU,1,comp,comp
18271,8,250.06,exHCLU,1,comp,comp
18272,8,269.08000000000004,exHCLU,1,comp,comp
18273,8,448.67,exHCLU,1,comp,comp
18274,8,342.5900000000001,exHCLU,1,comp,comp
18275,8,257.05,exHCLU,1,comp,comp
18276,8,247.65,exHCLU,0,comp,comp
18277,8,296.22,exHCLU,1,comp,comp
18278,8,332.05,exHCLU,1,comp,comp
18279,8,358.93,exHCLU,1,comp,comp
18280,8,369.23,exHCLU,1,comp,comp
18281,8,371.63,exHCLU,1,comp,comp
18282,8,367.13,exHCLU,1,comp,comp
18283,8,379.7,exHCLU,1,comp,comp
18284,8,369.47,exHCLU,1,comp,comp
18285,8,311.17,exHCLU,1,comp,comp
18286,8,328.35,exHCLU,1,comp,comp
18287,8,344.6500000000001,exHCLU,1,comp,comp
18288,8,316.5800000000001,exHCLU,0,comp,comp
18289,8,403.64,exHULU,1,comp,comp
18290,8,251.58,exHULU,1,comp,comp
18291,8,282.08,exHULU,1,comp,comp
18292,8,230.37,exHULU,1,comp,comp
18293,8,277.48,exHULU,1,comp,comp
18294,8,309.26,exHULU,1,comp,comp
18295,8,280.73,exHULU,1,comp,comp
18296,8,259.94,exHULU,1,comp,comp
18297,8,250.17,exHULU,1,comp,comp
18298,8,194.65,exHULU,1,comp,comp
18299,8,245.27,exHULU,1,comp,comp
18300,8,229.25,exHULU,1,comp,comp
18301,8,245.37,exHULU,1,comp,comp
18302,8,197.94,exHULU,1,comp,comp
18303,8,247.96,exHULU,1,comp,comp
18304,8,281.46,exHULU,1,comp,comp
18305,8,348.18000000000006,exHULU,1,comp,comp
18306,8,355.49,exHULU,1,comp,comp
18307,8,269.93,exHULU,1,comp,comp
18308,8,226.51,exHULU,1,comp,comp
18309,8,482.2000000000001,exHULU,1,comp,comp
18310,8,413.02,exHULU,1,comp,comp
18311,8,267.94,exHULU,1,comp,comp
18312,8,257.41,exHULU,1,comp,comp
18313,8,318.66,exHULU,1,comp,comp
18314,8,302.72,exHULU,1,comp,comp
18315,8,246.68,exHULU,1,comp,comp
18316,8,315.54,exHULU,1,comp,comp
18317,8,240.53000000000003,exHULU,1,comp,comp
18318,8,250.45,exHULU,1,comp,comp
18319,8,272.21,exHULU,1,comp,comp
18320,8,268.46,exHULU,1,comp,comp
18321,8,314.93000000000006,exHULU,1,comp,comp
18322,8,297.25,exHULU,1,comp,comp
18323,8,239.95,exHULU,1,comp,comp
18324,8,233.14,exHULU,1,comp,comp
18325,8,245.78000000000003,exHULU,1,comp,comp
18326,8,286.5300000000001,exHULU,1,comp,comp
18327,8,263.29,exHULU,1,comp,comp
18328,8,310.47,exHULU,1,comp,comp
18329,8,239.73,exHULU,1,comp,comp
18330,8,275.7,exHULU,1,comp,comp
18331,8,208.96,exHULU,1,comp,comp
18332,8,218.79,exHULU,1,comp,comp
18333,8,219.81,exHULU,1,comp,comp
18334,8,244.63,exHULU,1,comp,comp
18335,8,233.17,exHULU,1,comp,comp
18336,8,291.81,exHULU,1,comp,comp
18337,8,238.53000000000003,exHULU,1,comp,comp
18338,8,327.99999999999994,exHULU,1,comp,comp
18339,8,227.77,exHULU,1,comp,comp
18340,8,298.27,exHULU,1,comp,comp
18341,8,323.47,exHULU,1,comp,comp
18342,8,222.81,exHULU,1,comp,comp
18343,8,395.33,exHULU,1,comp,comp
18344,8,282.63,exHULU,1,comp,comp
18345,8,274.46,exHULU,1,comp,comp
18346,8,256.25,exHULU,1,comp,comp
18347,8,274.83000000000004,exHULU,1,comp,comp
18348,8,269.6,exHULU,1,comp,comp
18349,8,618.7600000000001,exHULU,1,comp,comp
18350,8,288.5499999999999,exHULU,1,comp,comp
18351,8,298.44,exHULU,1,comp,comp
18352,8,515.9899999999999,exHULU,1,comp,comp
18353,8,264.55,exHULU,1,comp,comp
18354,8,310.45,exHULU,1,comp,comp
18355,8,271.95000000000005,exHULU,1,comp,comp
18356,8,378.37,exHULU,1,comp,comp
18357,8,259.32,exHULU,1,comp,comp
18358,8,286.64,exHULU,1,comp,comp
18359,8,265.0,exHULU,1,comp,comp
18360,8,297.45,exHULU,1,comp,comp
18361,8,256.77,exHULU,1,comp,comp
18362,8,299.74,exHULU,1,comp,comp
18363,8,277.6,exHULU,1,comp,comp
18364,8,359.56,exHULU,1,comp,comp
18365,8,308.99,exHULU,1,comp,comp
18366,8,249.77,exHULU,1,comp,comp
18367,8,333.4,exHULU,1,comp,comp
18368,8,268.69,exHULU,1,comp,comp
18369,8,281.45,exHULU,1,comp,comp
18370,8,249.32,exHULU,1,comp,comp
18371,8,229.16,exHULU,1,comp,comp
18372,8,321.11999999999995,exHULU,1,comp,comp
18373,8,238.1,exHULU,1,comp,comp
18374,8,280.63,exHULU,1,comp,comp
18375,8,235.95,exHULU,1,comp,comp
18376,8,316.04,exHULU,1,comp,comp
18377,8,274.78000000000003,exHULU,1,comp,comp
18378,8,270.17,exHULU,1,comp,comp
18379,8,359.95,exHULU,1,comp,comp
18380,8,265.44,exHULU,1,comp,comp
18381,8,303.7000000000001,exHULU,1,comp,comp
18382,8,256.73,exHULU,1,comp,comp
18383,8,270.13000000000005,exHULU,1,comp,comp
18384,8,241.76,exHULU,1,comp,comp
18385,8,303.62,exHULU,1,comp,comp
18386,8,298.0,exHULU,1,comp,comp
18387,8,322.0,exHULU,1,comp,comp
18388,8,534.5699999999998,exHCLC,1,incomp,comp
18389,8,348.43,exHCLC,1,incomp,comp
18390,8,329.8900000000001,exHCLC,1,incomp,comp
18391,8,269.61,exHCLC,1,incomp,comp
18392,8,376.01,exHCLC,1,incomp,comp
18393,8,378.75,exHCLC,1,incomp,comp
18394,8,292.58,exHCLC,1,incomp,comp
18395,8,243.85,exHCLC,1,incomp,comp
18396,8,254.58000000000004,exHCLC,1,incomp,comp
18397,8,269.05999999999995,exHCLC,1,incomp,comp
18398,8,373.83,exHCLC,1,incomp,comp
18399,8,360.35,exHCLC,1,incomp,comp
18400,8,278.08,exHCLC,1,incomp,comp
18401,8,388.98,exHCLC,1,incomp,comp
18402,8,384.31,exHCLC,0,incomp,comp
18403,8,497.2,exHCLC,1,incomp,comp
18404,8,543.73,exHCLC,1,incomp,comp
18405,8,482.39,exHCLC,1,incomp,comp
18406,8,427.33,exHCLC,1,incomp,comp
18407,8,456.44,exHCLC,1,incomp,comp
18408,8,466.84,exHCLC,1,incomp,comp
18409,8,369.73,exHCLC,1,incomp,comp
18410,8,373.3,exHCLC,1,incomp,comp
18411,8,421.07,exHCLC,1,incomp,comp
18412,8,382.2,exHCLC,1,incomp,comp
18413,8,451.99,exHCLC,1,incomp,comp
18414,8,486.74,exHCLC,1,incomp,comp
18415,8,378.72,exHCLC,1,incomp,comp
18416,8,372.96,exHCLC,1,incomp,comp
18417,8,260.61,exHCLC,1,incomp,comp
18418,8,283.5,exHCLC,1,incomp,comp
18419,8,278.63000000000005,exHCLC,1,incomp,comp
18420,8,335.65,exHCLC,1,incomp,comp
18421,8,403.11,exHCLC,1,incomp,comp
18422,8,397.73,exHCLC,1,incomp,comp
18423,8,327.14,exHCLC,1,incomp,comp
18424,8,446.33,exHCLC,1,incomp,comp
18425,8,458.27,exHCLC,1,incomp,comp
18426,8,333.4500000000001,exHCLC,1,incomp,comp
18427,8,461.05,exHCLC,1,incomp,comp
18428,8,352.41,exHCLC,1,incomp,comp
18429,8,343.6500000000001,exHCLC,1,incomp,comp
18430,8,416.44,exHCLC,1,incomp,comp
18431,8,374.97,exHCLC,1,incomp,comp
18432,8,303.71,exHCLC,1,incomp,comp
18433,8,277.15000000000003,exHCLC,1,incomp,comp
18434,8,436.29,exHCLC,1,incomp,comp
18435,8,312.92,exHCLC,1,incomp,comp
18436,8,364.44,exHCLC,1,incomp,comp
18437,8,353.95,exHCLC,1,incomp,comp
18438,8,426.88000000000005,exHCLC,1,incomp,comp
18439,8,489.4,exHCLC,1,incomp,comp
18440,8,325.31,exHCLC,1,incomp,comp
18441,8,451.18,exHCLC,0,incomp,comp
18442,8,361.38000000000005,exHCLC,1,incomp,comp
18443,8,437.21,exHCLC,1,incomp,comp
18444,8,402.52,exHCLC,1,incomp,comp
18445,8,401.93,exHCLC,1,incomp,comp
18446,8,494.96,exHCLC,1,incomp,comp
18447,8,498.85,exHCLC,1,incomp,comp
18448,8,597.7,exHCLC,1,incomp,comp
18449,8,410.95,exHCLC,1,incomp,comp
18450,8,351.7,exHCLC,1,incomp,comp
18451,8,323.15,exHCLC,1,incomp,comp
18452,8,448.33,exHCLC,1,incomp,comp
18453,8,264.91,exHCLC,1,incomp,comp
18454,8,246.75,exHCLC,1,incomp,comp
18455,8,415.84,exHCLC,1,incomp,comp
18456,8,386.89,exHCLC,1,incomp,comp
18457,8,525.61,exHCLC,1,incomp,comp
18458,8,312.2,exHCLC,1,incomp,comp
18459,8,423.13,exHCLC,1,incomp,comp
18460,8,368.58,exHCLC,1,incomp,comp
18461,8,373.5,exHCLC,1,incomp,comp
18462,8,289.08,exHCLC,1,incomp,comp
18463,8,278.3,exHCLC,1,incomp,comp
18464,8,360.76,exHCLC,1,incomp,comp
18465,8,315.13,exHCLC,1,incomp,comp
18466,8,460.24,exHCLC,1,incomp,comp
18467,8,290.8,exHCLC,1,incomp,comp
18468,8,327.29,exHCLC,1,incomp,comp
18469,8,309.11,exHCLC,1,incomp,comp
18470,8,417.17,exHCLC,1,incomp,comp
18471,8,454.87,exHCLC,1,incomp,comp
18472,8,431.97,exHCLC,1,incomp,comp
18473,8,442.04,exHCLC,1,incomp,comp
18474,8,392.23,exHCLC,1,incomp,comp
18475,8,415.1,exHCLC,1,incomp,comp
18476,8,392.55,exHCLC,1,incomp,comp
18477,8,343.7800000000001,exHCLC,1,incomp,comp
18478,8,379.48,exHCLC,1,incomp,comp
18479,8,313.45,exHCLC,1,incomp,comp
18480,8,472.21,exHCLC,1,incomp,comp
18481,8,461.92,exHCLC,0,incomp,comp
18482,8,446.61000000000007,exHCLC,1,incomp,comp
18483,8,312.15,exHCLC,1,incomp,comp
18484,8,342.98,exHCLC,1,incomp,comp
18485,8,449.69,exHCLC,1,incomp,comp
18486,8,622.1999999999998,exHULC,1,incomp,comp
18487,8,569.28,exHULC,1,incomp,comp
18488,8,438.11000000000007,exHULC,1,incomp,comp
18489,8,463.79,exHULC,1,incomp,comp
18490,8,375.98,exHULC,1,incomp,comp
18491,8,322.59,exHULC,1,incomp,comp
18492,8,376.74,exHULC,1,incomp,comp
18493,8,422.78,exHULC,1,incomp,comp
18494,8,533.7800000000002,exHULC,1,incomp,comp
18495,8,422.45,exHULC,1,incomp,comp
18496,8,396.19,exHULC,1,incomp,comp
18497,8,357.02,exHULC,1,incomp,comp
18498,8,384.38,exHULC,1,incomp,comp
18499,8,547.6,exHULC,0,incomp,comp
18500,8,747.6899999999998,exHULC,1,incomp,comp
18501,8,457.79,exHULC,1,incomp,comp
18502,8,492.33,exHULC,1,incomp,comp
18503,8,396.88,exHULC,1,incomp,comp
18504,8,286.8300000000001,exHULC,1,incomp,comp
18505,8,367.12,exHULC,1,incomp,comp
18506,8,382.24,exHULC,1,incomp,comp
18507,8,387.92,exHULC,1,incomp,comp
18508,8,412.15,exHULC,1,incomp,comp
18509,8,408.49,exHULC,1,incomp,comp
18510,8,432.61000000000007,exHULC,1,incomp,comp
18511,8,633.4100000000002,exHULC,1,incomp,comp
18512,8,313.9600000000001,exHULC,1,incomp,comp
18513,8,415.96,exHULC,1,incomp,comp
18514,8,425.13,exHULC,1,incomp,comp
18515,8,417.98,exHULC,1,incomp,comp
18516,8,648.1600000000002,exHULC,1,incomp,comp
18517,8,480.9,exHULC,1,incomp,comp
18518,8,602.33,exHULC,0,incomp,comp
18519,8,554.61,exHULC,1,incomp,comp
18520,8,591.1800000000002,exHULC,1,incomp,comp
18521,8,445.98,exHULC,1,incomp,comp
18522,8,385.31,exHULC,1,incomp,comp
18523,8,465.37,exHULC,1,incomp,comp
18524,8,491.12,exHULC,1,incomp,comp
18525,8,594.6600000000002,exHULC,1,incomp,comp
18526,8,561.6,exHULC,1,incomp,comp
18527,8,517.6899999999998,exHULC,1,incomp,comp
18528,8,500.02,exHULC,1,incomp,comp
18529,8,590.8899999999999,exHULC,1,incomp,comp
18530,8,446.12,exHULC,1,incomp,comp
18531,8,553.1899999999998,exHULC,1,incomp,comp
18532,8,397.27,exHULC,1,incomp,comp
18533,8,462.3,exHULC,1,incomp,comp
18534,8,405.83,exHULC,1,incomp,comp
18535,8,569.73,exHULC,1,incomp,comp
18536,8,537.0500000000002,exHULC,1,incomp,comp
18537,8,494.58,exHULC,1,incomp,comp
18538,8,494.98,exHULC,1,incomp,comp
18539,8,546.54,exHULC,1,incomp,comp
18540,8,637.55,exHULC,1,incomp,comp
18541,8,473.27,exHULC,1,incomp,comp
18542,8,497.16,exHULC,0,incomp,comp
18543,8,431.8,exHULC,1,incomp,comp
18544,8,437.61000000000007,exHULC,0,incomp,comp
18545,8,530.42,exHULC,1,incomp,comp
18546,8,744.75,exHULC,1,incomp,comp
18547,8,376.43000000000006,exHULC,1,incomp,comp
18548,8,551.71,exHULC,1,incomp,comp
18549,8,538.27,exHULC,1,incomp,comp
18550,8,421.63,exHULC,1,incomp,comp
18551,8,393.85,exHULC,1,incomp,comp
18552,8,545.14,exHULC,1,incomp,comp
18553,8,687.6999999999998,exHULC,1,incomp,comp
18554,8,399.02,exHULC,1,incomp,comp
18555,8,443.73,exHULC,1,incomp,comp
18556,8,407.04,exHULC,1,incomp,comp
18557,8,446.57,exHULC,1,incomp,comp
18558,8,583.45,exHULC,1,incomp,comp
18559,8,591.5699999999998,exHULC,1,incomp,comp
18560,8,373.13,exHULC,1,incomp,comp
18561,8,617.25,exHULC,1,incomp,comp
18562,8,460.05,exHULC,1,incomp,comp
18563,8,615.97,exHULC,1,incomp,comp
18564,8,386.71,exHULC,1,incomp,comp
